angle,t_count_x,t_count_2x,len_x,len_2x
-0.080649999999999999,74,60,107,97
-0.080740000000000006,72,60,117,97
-0.080829999999999999,70,60,112,97
-0.080920000000000006,72,60,113,97
-0.081009999999999999,70,60,107,97
-0.081100000000000005,70,60,114,97
-0.081189999999999998,70,60,105,97
-0.081280000000000005,68,60,103,97
-0.081369999999999998,68,60,107,97
-0.081460000000000005,70,60,104,97
-0.081550000000000011,70,60,110,97
-0.081640000000000004,72,60,107,97
-0.081730000000000011,68,60,104,97
-0.081820000000000004,72,60,105,97
-0.081910000000000011,70,62,111,89
-0.082000000000000003,68,62,111,89
-0.08209000000000001,70,62,106,99
-0.082180000000000003,68,62,105,99
-0.08227000000000001,70,62,110,99
-0.082360000000000003,72,62,103,99
-0.082450000000000009,68,62,103,99
-0.082540000000000002,70,62,104,99
-0.082630000000000009,68,62,110,99
-0.082720000000000002,70,62,108,99
-0.082810000000000009,66,62,103,99
-0.082900000000000001,68,62,95,99
-0.082990000000000008,68,62,101,99
-0.083080000000000001,70,62,114,99
-0.083170000000000008,70,62,110,99
-0.083260000000000001,72,62,107,99
-0.083350000000000007,72,62,114,99
-0.08344,68,62,104,99
-0.083530000000000007,72,62,116,99
-0.08362,72,62,108,99
-0.083710000000000007,70,62,101,93
-0.083799999999999999,72,62,109,93
-0.083890000000000006,70,60,108,94
-0.083979999999999999,70,60,103,94
-0.084070000000000006,68,60,106,94
-0.084159999999999999,70,60,108,94
-0.084250000000000005,70,60,116,94
-0.084339999999999998,70,60,112,94
-0.084430000000000005,70,60,106,94
-0.084520000000000012,66,60,110,94
-0.084610000000000005,70,60,104,94
-0.084700000000000011,70,60,108,94
-0.084790000000000004,66,60,100,94
-0.084880000000000011,70,60,103,94
-0.084970000000000004,68,60,105,94
-0.085060000000000011,70,60,112,94
-0.085150000000000003,66,60,98,94
-0.08524000000000001,68,60,110,94
-0.085330000000000003,66,60,106,94
-0.08542000000000001,70,60,107,94
-0.085510000000000003,68,62,104,93
-0.085600000000000009,70,62,117,100
-0.085690000000000002,68,62,107,100
-0.085780000000000009,68,62,107,100
-0.085870000000000002,66,62,114,100
-0.085960000000000009,72,62,105,100
-0.086050000000000001,74,62,117,100
-0.086140000000000008,68,62,97,100
-0.086230000000000001,72,62,112,100
-0.086320000000000008,72,62,111,100
-0.086410000000000001,74,62,107,100
-0.086500000000000007,70,62,110,100
-0.08659,70,62,107,100
-0.086680000000000007,72,62,110,100
-0.08677,70,62,104,100
-0.086860000000000007,70,62,112,100
-0.08695,68,62,109,100
-0.087040000000000006,66,62,89,100
-0.087129999999999999,70,62,111,100
-0.087220000000000006,72,62,116,100
-0.087309999999999999,68,62,102,100
-0.087400000000000005,70,58,112,91
-0.087489999999999998,68,58,97,91
-0.087580000000000005,70,58,102,91
-0.087670000000000012,68,58,107,91
-0.087760000000000005,72,58,115,91
-0.087850000000000011,68,58,106,91
-0.087940000000000004,72,58,108,91
-0.088030000000000011,68,58,108,91
-0.088120000000000004,68,58,97,91
-0.088210000000000011,70,58,112,91
-0.088300000000000003,70,58,111,91
-0.08839000000000001,70,58,112,91
-0.088480000000000003,70,58,116,91
-0.08857000000000001,72,58,111,91
-0.088660000000000003,70,58,103,91
-0.088750000000000009,72,58,110,91
-0.088840000000000002,70,58,110,91
-0.088930000000000009,68,58,104,91
-0.089020000000000002,72,58,101,91
-0.089110000000000009,72,58,112,91
-0.089200000000000002,66,56,99,87
-0.089290000000000008,70,56,108,87
-0.089380000000000001,72,56,104,87
-0.089470000000000008,66,56,108,87
-0.089560000000000001,68,56,105,87
-0.089650000000000007,72,56,108,87
-0.08974,66,56,100,87
-0.089830000000000007,70,56,111,87
-0.08992,68,56,98,87
-0.090010000000000007,70,56,100,87
-0.0901,68,56,103,87
-0.090190000000000006,70,56,112,87
-0.090279999999999999,70,56,110,87
-0.090370000000000006,70,56,104,87
-0.090459999999999999,68,56,106,87
-0.090550000000000005,66,56,105,87
-0.090639999999999998,70,56,110,87
-0.090730000000000005,68,56,102,87
-0.090820000000000012,70,56,105,87
-0.090910000000000005,70,56,118,87
-0.091000000000000011,72,58,99,90
-0.091090000000000004,72,58,112,90
-0.091180000000000011,70,58,104,90
-0.091270000000000004,68,58,96,90
-0.091360000000000011,68,58,104,90
-0.091450000000000004,66,58,106,90
-0.09154000000000001,68,58,107,90
-0.091630000000000003,68,58,104,90
-0.09172000000000001,70,58,104,90
-0.091810000000000003,64,58,104,90
-0.091900000000000009,70,58,112,90
-0.091990000000000002,70,58,102,90
-0.092080000000000009,74,58,113,90
-0.092170000000000002,72,58,111,90
-0.092260000000000009,74,58,113,90
-0.092350000000000002,70,58,108,90
-0.092440000000000008,70,58,110,90
-0.092530000000000001,70,58,105,90
-0.092620000000000008,70,58,108,90
-0.092710000000000001,70,58,99,90
-0.092800000000000007,70,60,110,90
-0.09289,62,60,91,90
-0.092980000000000007,66,60,100,90
-0.09307,72,60,110,90
-0.093160000000000007,72,60,106,90
-0.09325,70,60,108,90
-0.093340000000000006,70,60,105,90
-0.093429999999999999,70,60,112,90
-0.093520000000000006,72,60,111,90
-0.093609999999999999,70,60,108,90
-0.093700000000000006,68,60,108,90
-0.093790000000000012,70,60,100,90
-0.093880000000000005,68,60,103,90
-0.093970000000000012,70,60,111,90
-0.094060000000000005,72,60,111,89
-0.094150000000000011,72,60,106,89
-0.094240000000000004,68,60,104,89
-0.094330000000000011,70,60,103,89
-0.094420000000000004,68,60,110,89
-0.094510000000000011,70,60,107,89
-0.094600000000000004,72,60,117,89
-0.09469000000000001,70,60,106,89
-0.094780000000000003,68,60,103,89
-0.09487000000000001,70,60,104,89
-0.094960000000000003,70,60,101,89
-0.095050000000000009,70,60,111,89
-0.095140000000000002,70,60,99,89
-0.095230000000000009,62,60,93,89
-0.095320000000000002,70,60,98,89
-0.095410000000000009,70,60,106,89
-0.095500000000000002,70,60,111,89
-0.095590000000000008,68,60,101,89
-0.095680000000000001,68,60,97,89
-0.095770000000000008,66,60,106,89
-0.095860000000000001,68,60,106,89
-0.095950000000000008,70,60,107,89
-0.09604,72,60,113,89
-0.096130000000000007,70,60,106,89
-0.09622,72,60,112,89
-0.096310000000000007,70,60,102,89
-0.0964,72,60,106,89
-0.096490000000000006,70,60,111,89
-0.096579999999999999,68,60,104,89
-0.096670000000000006,68,60,113,89
-0.096759999999999999,66,60,95,89
-0.096850000000000006,68,60,107,89
-0.096940000000000012,66,60,102,89
-0.097030000000000005,72,60,108,89
-0.097120000000000012,64,60,97,89
-0.097210000000000005,72,60,115,89
-0.097300000000000011,68,60,103,89
-0.097390000000000004,68,60,104,89
-0.097480000000000011,74,60,117,89
-0.097570000000000004,70,60,109,89
-0.097660000000000011,70,62,104,95
-0.097750000000000004,72,62,107,95
-0.09784000000000001,70,62,108,95
-0.097930000000000003,70,62,101,95
-0.09802000000000001,62,62,89,95
-0.098110000000000003,72,62,112,95
-0.09820000000000001,70,62,103,95
-0.098290000000000002,70,62,113,95
-0.098380000000000009,68,62,107,95
-0.098470000000000002,72,62,108,95
-0.098560000000000009,72,62,110,95
-0.098650000000000002,70,62,109,95
-0.098740000000000008,70,62,105,95
-0.098830000000000001,74,62,116,95
-0.098920000000000008,72,62,108,95
-0.099010000000000001,70,62,105,95
-0.099100000000000008,72,62,111,95
-0.09919,70,62,106,95
-0.099280000000000007,72,62,115,95
-0.09937,70,62,105,95
-0.099460000000000007,70,62,109,95
-0.09955,72,62,114,95
-0.099640000000000006,68,62,101,95
-0.099729999999999999,72,62,106,95
-0.099820000000000006,70,62,100,95
-0.099910000000000013,70,62,110,95
0.001,78,80,119,118
0.0010089999999999999,80,80,125,118
0.001018,80,82,115,121
0.0010269999999999999,84,82,123,121
0.001036,82,78,125,121
0.0010449999999999999,82,78,123,121
0.001054,80,78,123,126
0.0010629999999999999,78,78,127,126
0.001072,82,78,127,118
0.0010809999999999999,82,82,129,132
0.00109,80,82,115,132
0.0010989999999999999,82,82,129,132
0.001108,78,76,124,115
0.0011169999999999999,78,78,114,123
0.001126,76,78,115,123
0.0011349999999999999,80,78,123,123
0.0011440000000000001,80,80,122,115
0.0011529999999999999,80,80,123,121
0.0011620000000000001,78,80,115,121
0.0011709999999999999,80,80,125,121
0.0011800000000000001,80,80,124,122
0.001189,80,76,124,107
0.0011980000000000001,76,76,119,107
0.001207,82,76,122,107
0.0012160000000000001,78,80,114,124
0.001225,80,80,122,123
0.0012340000000000001,82,80,114,123
0.001243,80,78,121,117
0.0012520000000000001,78,78,122,117
0.001261,78,80,117,122
0.0012700000000000001,78,80,119,122
0.001279,80,80,127,123
0.0012880000000000001,80,80,125,123
0.001297,82,80,127,124
0.0013060000000000001,80,80,122,124
0.001315,82,82,128,128
0.0013240000000000001,80,80,121,127
0.001333,76,80,112,127
0.0013420000000000001,80,80,128,127
0.001351,80,80,122,122
0.0013600000000000001,82,78,127,122
0.001369,80,78,129,122
0.0013780000000000001,80,78,114,122
0.001387,82,78,121,126
0.0013960000000000001,80,80,128,125
0.001405,82,80,119,125
0.0014140000000000001,76,80,114,125
0.001423,80,80,123,114
0.0014320000000000001,78,82,119,130
0.001441,82,82,124,130
0.0014500000000000001,80,82,116,130
0.001459,80,80,117,123
0.0014680000000000001,80,80,118,121
0.001477,84,80,132,121
0.0014860000000000001,80,80,122,121
0.001495,78,80,123,123
0.0015040000000000001,78,78,120,115
0.001513,80,78,124,115
0.0015220000000000001,80,78,117,115
0.001531,78,80,115,124
0.0015400000000000001,82,82,129,130
0.001549,80,82,122,130
0.0015580000000000001,78,82,118,130
0.001567,80,80,126,121
0.0015760000000000001,80,82,118,125
0.001585,82,82,121,125
0.0015939999999999999,82,82,127,125
0.001603,82,78,123,122
0.0016119999999999999,80,80,117,121
0.001621,80,80,121,121
0.0016299999999999999,80,80,120,121
0.001639,82,82,130,123
0.0016479999999999999,78,82,121,123
0.0016570000000000001,80,82,125,123
0.0016659999999999999,80,82,118,123
0.0016750000000000001,76,80,127,119
0.001684,82,80,116,119
0.0016930000000000001,80,80,116,119
0.001702,78,80,126,119
0.0017110000000000001,80,80,118,119
0.00172,80,80,119,119
0.0017290000000000001,82,80,128,119
0.001738,80,80,122,119
0.0017470000000000001,80,80,122,121
0.001756,82,80,132,121
0.0017650000000000001,78,80,114,121
0.001774,80,80,119,121
0.0017830000000000001,78,82,121,118
0.001792,80,82,127,118
0.0018010000000000001,78,82,121,118
0.00181,82,80,133,122
0.0018190000000000001,78,80,125,122
0.001828,80,80,119,122
0.0018370000000000001,82,80,121,122
0.001846,80,78,112,118
0.0018550000000000001,80,78,128,118
0.001864,80,78,127,118
0.0018730000000000001,80,78,120,118
0.001882,80,82,120,126
0.0018910000000000001,82,82,125,126
0.0019,82,82,120,126
0.0019090000000000001,86,82,141,126
0.001918,76,82,119,126
0.0019270000000000001,80,82,122,128
0.001936,82,82,117,128
0.0019450000000000001,84,82,128,128
0.001954,80,82,123,125
0.0019629999999999999,82,82,122,125
0.0019720000000000002,84,82,123,125
0.0019810000000000001,82,82,127,125
0.00199,76,82,105,127
0.0019989999999999999,76,82,118,127
0.0020080000000000002,80,82,118,127
0.0020170000000000001,80,82,119,127
0.002026,82,78,118,127
0.0020349999999999999,82,78,120,127
0.0020440000000000002,82,78,121,127
0.0020530000000000001,82,78,120,127
0.002062,80,76,121,116
0.0020709999999999999,82,76,124,116
0.0020800000000000003,78,76,121,116
0.0020890000000000001,80,76,121,116
0.002098,80,80,122,121
0.0021069999999999999,82,80,118,121
0.0021160000000000003,78,80,126,121
0.0021250000000000002,80,80,121,121
0.002134,76,84,121,129
0.0021429999999999999,78,84,118,129
0.0021520000000000003,80,84,119,129
0.0021610000000000002,80,84,125,129
0.0021700000000000001,80,82,130,125
0.0021789999999999999,82,82,132,125
0.0021879999999999998,78,82,117,125
0.0021970000000000002,80,82,124,125
0.0022060000000000001,78,80,125,125
0.002215,76,80,115,125
0.0022239999999999998,74,80,114,125
0.0022330000000000002,80,82,123,125
0.0022420000000000001,80,82,119,125
0.002251,78,82,123,125
0.0022599999999999999,82,82,119,125
0.0022690000000000002,80,82,125,125
0.0022780000000000001,82,82,120,130
0.002287,80,82,115,130
0.0022959999999999999,82,82,119,130
0.0023050000000000002,78,80,123,113
0.0023140000000000001,82,80,123,113
0.002323,80,80,121,113
0.0023319999999999999,80,80,117,113
0.0023410000000000002,82,80,122,113
0.0023500000000000001,82,80,126,123
0.002359,80,80,122,123
0.0023679999999999999,80,78,130,124
0.0023770000000000002,80,78,117,124
0.0023860000000000001,70,78,106,124
0.002395,76,78,107,124
0.0024039999999999999,80,78,120,124
0.0024130000000000002,80,78,118,124
0.0024220000000000001,80,76,124,115
0.002431,80,76,119,115
0.0024399999999999999,82,80,121,116
0.0024490000000000002,78,80,115,116
0.0024580000000000001,80,80,123,116
0.002467,80,80,113,116
0.0024759999999999999,80,80,124,116
0.0024850000000000002,80,80,116,116
0.0024940000000000001,78,78,117,118
0.002503,74,78,107,118
0.0025119999999999999,82,80,126,130
0.0025210000000000002,78,80,118,130
0.0025300000000000001,80,80,122,130
0.002539,78,80,125,130
0.0025479999999999999,78,80,119,130
0.0025570000000000002,80,84,117,124
0.0025660000000000001,80,84,123,124
0.002575,82,84,131,124
0.0025839999999999999,82,80,127,112
0.0025930000000000003,82,80,121,112
0.0026020000000000001,80,80,124,112
0.002611,82,80,130,112
0.0026199999999999999,82,80,125,112
0.0026290000000000003,78,82,120,129
0.0026380000000000002,82,82,128,129
0.002647,80,82,123,129
0.0026559999999999999,78,80,120,121
0.0026650000000000003,80,80,117,121
0.0026740000000000002,80,80,127,121
0.0026830000000000001,80,80,121,121
0.0026919999999999999,84,80,124,121
0.0027010000000000003,80,82,122,126
0.0027100000000000002,80,82,127,126
0.0027190000000000001,80,80,118,126
0.002728,76,80,120,126
0.0027369999999999998,78,80,122,126
0.0027460000000000002,82,80,127,126
0.0027550000000000001,78,80,116,126
0.002764,76,80,118,126
0.0027729999999999999,78,80,126,126
0.0027820000000000002,80,80,122,127
0.0027910000000000001,80,78,129,124
0.0028,80,78,115,124
0.0028089999999999999,80,78,125,124
0.0028180000000000002,80,78,115,124
0.0028270000000000001,80,78,118,124
0.002836,74,78,116,124
0.0028449999999999999,80,78,114,124
0.0028540000000000002,76,78,118,124
0.0028630000000000001,78,80,117,125
0.002872,80,80,113,125
0.0028809999999999999,82,80,130,125
0.0028900000000000002,80,80,121,125
0.0028990000000000001,80,80,128,125
0.002908,82,80,126,125
0.0029169999999999999,80,80,123,116
0.0029260000000000002,78,80,116,123
0.0029350000000000001,82,80,129,123
0.002944,82,80,135,123
0.0029529999999999999,80,80,121,123
0.0029620000000000002,80,80,127,123
0.0029710000000000001,80,80,124,123
0.00298,80,80,122,123
0.0029889999999999999,80,78,123,108
0.0029980000000000002,80,76,130,111
0.0030070000000000001,82,76,121,111
0.003016,82,76,129,111
0.0030249999999999999,78,76,115,111
0.0030340000000000002,78,76,123,111
0.0030430000000000001,76,76,110,111
0.003052,82,76,132,111
0.0030609999999999999,80,80,124,125
0.0030700000000000002,80,80,128,128
0.0030790000000000001,84,80,129,128
0.003088,80,80,128,128
0.0030969999999999999,82,80,130,128
0.0031060000000000003,78,80,120,128
0.0031150000000000001,82,80,123,128
0.003124,82,80,122,120
0.0031329999999999999,80,80,121,117
0.0031420000000000003,78,80,112,117
0.0031510000000000002,80,80,123,117
0.00316,80,80,121,117
0.0031689999999999999,82,80,125,117
0.0031780000000000003,80,80,131,117
0.0031870000000000002,82,80,120,117
0.0031960000000000001,78,78,113,122
0.0032049999999999999,78,80,122,130
0.0032140000000000003,80,80,116,130
0.0032230000000000002,78,80,121,130
0.0032320000000000001,80,80,116,130
0.003241,80,80,121,130
0.0032500000000000003,82,80,126,130
0.0032590000000000002,82,80,123,130
0.0032680000000000001,78,80,115,130
0.003277,80,80,125,126
0.0032860000000000003,84,80,116,126
0.0032950000000000002,80,80,123,126
0.0033040000000000001,82,80,123,126
0.003313,82,80,126,126
0.0033219999999999999,78,80,116,126
0.0033310000000000002,80,80,117,126
0.0033400000000000001,80,80,133,126
0.003349,78,82,110,126
0.0033579999999999999,82,82,130,126
0.0033670000000000002,80,82,118,126
0.0033760000000000001,80,82,119,126
0.003385,80,82,119,126
0.0033939999999999999,80,82,119,126
0.0034030000000000002,78,82,117,126
0.0034120000000000001,82,82,131,116
0.003421,80,78,124,120
0.0034299999999999999,80,78,122,120
0.0034390000000000002,80,78,117,120
0.0034480000000000001,80,78,119,120
0.003457,78,78,119,120
0.0034659999999999999,78,78,114,120
0.0034750000000000002,80,78,124,120
0.0034840000000000001,82,82,130,126
0.003493,80,82,120,126
0.0035019999999999999,82,82,126,126
0.0035110000000000002,82,82,122,126
0.0035200000000000001,80,82,121,126
0.003529,82,82,122,126
0.0035379999999999999,80,82,122,126
0.0035470000000000002,80,82,122,126
0.0035560000000000001,82,80,127,122
0.003565,84,80,134,122
0.0035739999999999999,74,80,110,122
0.0035830000000000002,82,80,118,122
0.0035920000000000001,82,80,124,122
0.003601,80,80,125,122
0.0036099999999999999,80,80,125,122
0.0036190000000000003,80,80,123,122
0.0036280000000000001,82,80,128,129
0.003637,80,80,121,129
0.0036459999999999999,82,80,123,129
0.0036550000000000003,80,80,122,129
0.0036640000000000002,80,80,127,129
0.003673,80,80,125,129
0.0036819999999999999,80,80,124,129
0.0036910000000000003,78,82,110,128
0.0037000000000000002,80,82,124,128
0.0037090000000000001,80,82,122,128
0.003718,80,82,122,128
0.0037270000000000003,78,82,118,128
0.0037360000000000002,78,82,117,128
0.0037450000000000001,78,82,113,128
0.003754,82,82,128,128
0.0037630000000000003,82,82,132,128
0.0037720000000000002,76,82,107,119
0.0037810000000000001,78,82,116,119
0.00379,78,82,122,119
0.0037990000000000003,82,82,126,119
0.0038080000000000002,80,82,122,119
0.0038170000000000001,80,82,123,119
0.003826,80,82,124,119
0.0038350000000000003,82,80,120,121
0.0038440000000000002,76,80,123,121
0.0038530000000000001,78,80,112,121
0.003862,82,80,128,121
0.0038710000000000003,82,80,126,121
0.0038800000000000002,80,80,114,121
0.0038890000000000001,78,80,111,121
0.003898,80,80,128,121
0.0039069999999999999,82,80,122,121
0.0039160000000000002,80,80,128,126
0.0039249999999999997,82,80,123,126
0.003934,82,80,125,126
0.0039430000000000003,78,80,119,126
0.0039519999999999998,82,80,115,126
0.0039610000000000001,78,80,136,126
0.0039700000000000004,80,80,123,126
0.0039789999999999999,76,80,111,120
0.0039880000000000002,82,80,123,120
0.0039969999999999997,82,80,123,120
0.004006,82,80,127,120
0.0040150000000000003,78,80,119,120
0.0040239999999999998,80,80,133,120
0.0040330000000000001,82,80,120,120
0.0040420000000000005,82,80,121,120
0.0040509999999999999,82,80,116,128
0.0040600000000000002,78,80,116,128
0.0040689999999999997,80,80,122,128
0.004078,78,80,127,128
0.0040870000000000004,80,80,124,128
0.0040959999999999998,80,80,119,128
0.0041050000000000001,78,80,123,128
0.0041140000000000005,82,84,132,129
0.0041229999999999999,82,84,126,129
0.0041320000000000003,80,84,122,129
0.0041409999999999997,80,84,120,129
0.00415,76,84,116,129
0.0041590000000000004,82,84,123,129
0.0041679999999999998,82,84,119,129
0.0041770000000000002,80,84,126,129
0.0041860000000000005,78,84,122,129
0.0041949999999999999,78,80,114,127
0.0042040000000000003,82,80,120,127
0.0042129999999999997,78,80,124,127
0.0042220000000000001,80,80,121,127
0.0042310000000000004,78,80,108,127
0.0042399999999999998,82,80,124,127
0.0042490000000000002,80,78,116,115
0.0042580000000000005,82,78,129,115
0.004267,82,78,131,115
0.0042760000000000003,84,78,124,115
0.0042849999999999997,80,78,120,115
0.0042940000000000001,84,78,129,115
0.0043030000000000004,82,78,128,115
0.0043119999999999999,84,78,130,115
0.0043210000000000002,78,78,118,115
0.0043300000000000005,78,78,112,115
0.004339,78,82,114,127
0.0043480000000000003,78,82,122,127
0.0043569999999999998,80,82,118,127
0.0043660000000000001,82,82,125,127
0.0043750000000000004,82,82,133,127
0.0043839999999999999,82,82,128,127
0.0043930000000000002,82,76,116,115
0.0044020000000000005,80,76,126,115
0.004411,80,76,115,115
0.0044200000000000003,80,76,127,115
0.0044289999999999998,80,76,125,115
0.0044380000000000001,80,76,123,115
0.0044470000000000004,82,76,124,115
0.0044559999999999999,80,76,117,115
0.0044650000000000002,82,76,116,115
0.0044739999999999997,80,76,117,115
0.004483,78,82,114,124
0.0044920000000000003,82,82,124,124
0.0045009999999999998,82,82,125,124
0.0045100000000000001,80,82,125,124
0.0045190000000000004,78,82,119,124
0.0045279999999999999,80,82,117,119
0.0045370000000000002,80,82,119,119
0.0045459999999999997,78,82,108,119
0.004555,80,82,123,119
0.0045640000000000003,80,82,126,119
0.0045729999999999998,82,82,130,119
0.0045820000000000001,80,82,128,119
0.0045910000000000005,80,82,123,119
0.0045999999999999999,78,82,119,119
0.0046090000000000002,82,82,128,119
0.0046179999999999997,82,82,126,119
0.004627,80,82,120,119
0.0046360000000000004,82,82,127,119
0.0046449999999999998,80,82,113,119
0.0046540000000000002,82,82,116,119
0.0046630000000000005,80,82,123,119
0.0046719999999999999,82,80,124,121
0.0046810000000000003,76,80,127,121
0.0046899999999999997,82,80,126,121
0.0046990000000000001,82,80,118,121
0.0047080000000000004,80,80,123,121
0.0047169999999999998,80,80,121,121
0.0047260000000000002,78,80,125,121
0.0047350000000000005,80,80,121,121
0.004744,78,80,117,121
0.0047530000000000003,78,80,118,121
0.0047619999999999997,82,80,129,118
0.0047710000000000001,76,80,113,118
0.0047800000000000004,78,80,124,118
0.0047889999999999999,80,80,124,118
0.0047980000000000002,80,80,126,118
0.0048070000000000005,78,78,120,126
0.004816,82,78,135,126
0.0048250000000000003,80,78,121,126
0.0048339999999999998,80,78,115,126
0.0048430000000000001,80,78,118,126
0.0048520000000000004,76,78,115,126
0.0048609999999999999,82,78,129,126
0.0048700000000000002,80,78,115,126
0.0048790000000000005,82,78,117,126
0.004888,80,78,126,126
0.0048970000000000003,80,78,120,126
0.0049059999999999998,80,82,120,113
0.0049150000000000001,78,82,123,113
0.0049240000000000004,80,82,116,113
0.0049329999999999999,80,82,126,113
0.0049420000000000002,82,82,125,113
0.0049510000000000005,76,80,116,125
0.00496,80,80,122,125
0.0049690000000000003,74,80,117,125
0.0049779999999999998,76,80,124,125
0.0049870000000000001,78,80,118,125
0.0049960000000000004,76,80,120,125
0.0050049999999999999,80,74,122,115
0.0050140000000000002,78,74,117,115
0.0050230000000000006,80,74,124,115
0.005032,82,74,121,115
0.0050410000000000003,82,74,123,115
0.0050499999999999998,82,74,127,115
0.0050590000000000001,80,68,130,102
0.0050680000000000005,78,68,125,102
0.0050769999999999999,80,68,122,102
0.0050860000000000002,80,70,122,108
0.0050949999999999997,80,70,123,108
0.005104,80,70,117,108
0.0051130000000000004,82,70,130,108
0.0051219999999999998,82,70,127,108
0.0051310000000000001,84,70,124,108
0.0051400000000000005,80,70,120,108
0.0051489999999999999,80,70,116,108
0.0051580000000000003,88,70,130,108
0.0051669999999999997,78,70,114,108
0.005176,72,70,112,108
0.0051850000000000004,80,70,123,108
0.0051939999999999998,80,72,128,114
0.0052030000000000002,80,72,112,114
0.0052120000000000005,80,72,124,114
0.0052209999999999999,82,72,126,114
0.0052300000000000003,82,72,130,114
0.0052389999999999997,82,72,123,114
0.0052480000000000001,80,72,115,114
0.0052570000000000004,80,72,120,114
0.0052659999999999998,80,72,114,110
0.0052750000000000002,82,72,129,110
0.0052840000000000005,84,72,127,110
0.005293,78,72,111,110
0.0053020000000000003,82,72,134,110
0.0053109999999999997,80,72,119,110
0.0053200000000000001,80,72,125,110
0.0053290000000000004,82,72,123,110
0.0053379999999999999,78,72,121,110
0.0053470000000000002,80,72,121,110
0.0053560000000000005,80,72,118,110
0.005365,82,72,117,110
0.0053740000000000003,82,68,130,106
0.0053829999999999998,78,68,114,106
0.0053920000000000001,80,68,124,106
0.0054010000000000004,82,68,134,106
0.0054099999999999999,76,68,118,106
0.0054190000000000002,82,68,126,106
0.0054280000000000005,78,68,124,106
0.005437,80,68,120,106
0.0054460000000000003,78,72,115,107
0.0054549999999999998,80,72,120,107
0.0054640000000000001,82,72,122,107
0.0054730000000000004,84,72,123,107
0.0054819999999999999,80,72,127,107
0.0054910000000000002,80,72,126,107
0.0055000000000000005,80,72,124,107
0.005509,82,72,120,107
0.0055180000000000003,78,72,117,107
0.0055269999999999998,76,72,113,107
0.0055360000000000001,80,72,124,107
0.0055450000000000004,80,72,128,107
0.0055539999999999999,80,72,127,110
0.0055630000000000002,80,72,127,110
0.0055720000000000006,82,72,123,110
0.005581,80,72,123,110
0.0055900000000000004,82,72,126,110
0.0055989999999999998,82,72,122,110
0.0056080000000000001,82,72,120,110
0.0056170000000000005,80,72,130,110
0.0056259999999999999,78,70,124,110
0.0056350000000000003,76,70,116,110
0.0056439999999999997,78,70,122,110
0.005653,80,70,127,110
0.0056620000000000004,80,70,124,110
0.0056709999999999998,82,70,116,110
0.0056800000000000002,78,70,122,110
0.0056890000000000005,80,70,121,110
0.0056979999999999999,78,70,124,110
0.0057070000000000003,82,70,129,110
0.0057159999999999997,82,70,128,110
0.0057250000000000001,80,70,119,110
0.0057340000000000004,80,68,127,114
0.0057429999999999998,80,68,120,114
0.0057520000000000002,80,68,122,114
0.0057610000000000005,82,68,126,114
0.00577,80,68,125,114
0.0057790000000000003,80,68,107,114
0.0057879999999999997,80,68,119,114
0.0057970000000000001,80,68,117,114
0.0058060000000000004,80,70,123,107
0.0058149999999999999,82,70,129,107
0.0058240000000000002,82,70,129,107
0.0058330000000000005,80,70,116,107
0.005842,80,70,110,107
0.0058510000000000003,80,70,118,107
0.0058599999999999998,80,70,129,107
0.0058690000000000001,72,70,116,107
0.0058780000000000004,80,70,121,107
0.0058869999999999999,78,70,122,107
0.0058960000000000002,80,70,129,107
0.0059050000000000005,80,70,123,107
0.005914,76,70,113,107
0.0059230000000000003,82,70,124,106
0.0059319999999999998,82,70,121,106
0.0059410000000000001,80,70,124,106
0.0059500000000000004,76,70,117,106
0.0059589999999999999,82,70,117,106
0.0059680000000000002,84,70,128,106
0.0059770000000000005,78,70,108,99
0.005986,82,70,128,99
0.0059950000000000003,82,70,128,99
0.0060039999999999998,82,70,129,99
0.0060130000000000001,80,70,128,99
0.0060220000000000004,80,70,125,99
0.0060309999999999999,76,70,113,99
0.0060400000000000002,80,70,120,99
0.0060490000000000006,76,70,111,99
0.006058,82,70,129,99
0.0060670000000000003,82,70,134,99
0.0060759999999999998,80,70,121,99
0.0060850000000000001,82,70,127,99
0.0060940000000000005,82,70,129,99
0.0061029999999999999,82,70,126,115
0.0061120000000000002,80,70,125,115
0.0061210000000000006,82,70,124,115
0.00613,82,70,125,115
0.0061390000000000004,82,70,124,115
0.0061479999999999998,80,70,123,115
0.0061570000000000001,80,72,125,112
0.0061660000000000005,82,72,122,112
0.0061749999999999999,76,72,114,112
0.0061840000000000003,80,72,128,112
0.0061929999999999997,78,72,117,112
0.006202,82,72,120,112
0.0062110000000000004,76,72,119,112
0.0062199999999999998,82,72,125,112
0.0062290000000000002,80,72,120,112
0.0062380000000000005,80,72,115,112
0.0062469999999999999,80,72,124,112
0.0062560000000000003,80,72,120,112
0.0062649999999999997,78,72,120,112
0.0062740000000000001,78,72,122,112
0.0062830000000000004,82,72,121,106
0.0062919999999999998,82,72,134,106
0.0063010000000000002,82,72,127,106
0.0063100000000000005,82,72,127,106
0.006319,78,72,124,106
0.0063280000000000003,80,72,117,106
0.0063369999999999998,78,72,112,110
0.0063460000000000001,82,72,125,110
0.0063550000000000004,80,72,126,110
0.0063639999999999999,80,72,123,110
0.0063730000000000002,78,72,119,110
0.0063820000000000005,82,72,119,110
0.006391,76,72,105,110
0.0064000000000000003,78,72,122,110
